fare_amount,passenger_count,pickup_year,pickup_month,pickup_day_of_month,pickup_hour,pickup_minute,pickup_second,Trip_distance_KM
8.9,1.0,2010.0,5.0,22.0,1.0,5.0,43.0,3.1833274001519314
6.5,1.0,2011.0,1.0,12.0,18.0,16.0,0.0,1.568486820340797
7.3,1.0,2011.0,7.0,29.0,20.0,23.0,0.0,2.809865914176562
22.0,1.0,2013.0,3.0,30.0,22.0,38.0,51.0,7.39765250233305
15.5,1.0,2013.0,11.0,23.0,5.0,36.0,20.0,5.860222505684925
4.9,1.0,2012.0,2.0,25.0,10.0,38.0,0.0,1.0942591129471961
10.5,1.0,2015.0,3.0,13.0,3.0,37.0,13.0,2.7327476328328832
5.5,1.0,2009.0,1.0,14.0,19.0,44.0,30.0,1.006719748968247
6.5,1.0,2010.0,9.0,26.0,22.0,56.0,0.0,1.8035905926585825
5.0,1.0,2013.0,2.0,16.0,7.0,54.0,32.0,1.1468661366481379
14.0,1.0,2013.0,4.0,23.0,9.0,48.0,0.0,1.9028196490400373
5.3,1.0,2011.0,11.0,19.0,14.0,8.0,57.0,0.0
5.0,2.0,2013.0,11.0,22.0,20.0,28.0,39.0,0.7714910954177758
4.5,4.0,2014.0,1.0,11.0,12.0,5.0,0.0,0.9712846131231165
7.7,1.0,2010.0,4.0,26.0,12.0,59.0,11.0,1.9147344346661324
9.3,5.0,2010.0,9.0,2.0,17.0,49.0,0.0,4.673377805212976
8.0,1.0,2013.0,5.0,14.0,8.0,46.0,0.0,1.2764691728015884
6.9,1.0,2009.0,1.0,3.0,19.0,3.0,7.0,3.1826440762311483
6.5,3.0,2009.0,3.0,25.0,19.0,32.0,7.0,2.45563465584179
6.5,1.0,2010.0,2.0,24.0,6.0,20.0,26.0,2.4502020813589303
5.5,1.0,2012.0,12.0,5.0,14.0,52.0,19.0,0.6106709715416498
20.0,6.0,2013.0,8.0,17.0,3.0,33.0,0.0,5.3543882480742235
9.0,1.0,2013.0,8.0,31.0,15.0,42.0,0.0,1.9991109747215057
10.1,1.0,2011.0,5.0,9.0,22.0,8.0,11.0,3.7019256954658526
7.0,1.0,2014.0,12.0,29.0,12.0,57.0,0.0,1.2535634852195874
13.0,1.0,2015.0,2.0,19.0,19.0,10.0,33.0,2.0283528125267773
5.4,1.0,2009.0,11.0,5.0,19.0,12.0,45.0,0.5073396858746432
6.1,1.0,2010.0,4.0,8.0,10.0,42.0,14.0,2.2868776830466797
6.1,5.0,2012.0,8.0,31.0,21.0,21.0,0.0,1.4714778719799135
14.0,1.0,2012.0,9.0,28.0,19.0,33.0,59.0,4.1632871170472905
18.0,1.0,2014.0,7.0,18.0,8.0,33.0,0.0,4.919821527804262
14.5,1.0,2013.0,6.0,19.0,12.0,18.0,0.0,4.5019261868766565
10.9,4.0,2009.0,5.0,18.0,18.0,15.0,0.0,5.228037926415517
18.0,1.0,2014.0,12.0,2.0,10.0,24.0,19.0,7.30915594393928
6.1,1.0,2012.0,6.0,7.0,12.0,8.0,26.0,1.5829277546746139
8.5,1.0,2015.0,6.0,30.0,17.0,59.0,31.0,0.9502543642343524
8.9,1.0,2012.0,6.0,16.0,18.0,28.0,7.0,2.422317349965395
16.5,1.0,2009.0,10.0,8.0,14.0,33.0,4.0,3.180729371814205
13.3,1.0,2009.0,9.0,13.0,3.0,22.0,22.0,2.4617455069612038
7.7,1.0,2010.0,5.0,6.0,7.0,54.0,0.0,2.6834338912874407
14.1,1.0,2012.0,7.0,10.0,1.0,13.0,53.0,6.538627209576527
10.5,1.0,2013.0,1.0,13.0,10.0,56.0,0.0,3.5448315325079887
10.5,1.0,2013.0,1.0,13.0,10.0,56.0,0.0,3.7093528511052263
9.5,4.0,2013.0,7.0,30.0,17.0,40.0,0.0,1.5169239380755382
21.5,2.0,2012.0,9.0,6.0,15.0,37.0,0.0,6.449314178686829
6.5,1.0,2013.0,5.0,21.0,21.0,35.0,33.0,1.345193836609853
10.0,1.0,2013.0,1.0,8.0,6.0,18.0,24.0,3.742735791688165
8.2,1.0,2009.0,3.0,15.0,23.0,29.0,2.0,2.648561122141129
6.5,2.0,2009.0,10.0,20.0,8.0,51.0,52.0,1.548251290767708
8.9,2.0,2012.0,4.0,24.0,15.0,38.0,3.0,1.8681324389203569
5.0,6.0,2013.0,10.0,13.0,12.0,26.0,0.0,0.5190996998871026
7.7,1.0,2009.0,10.0,10.0,19.0,42.0,0.0,1.5066132613978989
5.3,1.0,2010.0,12.0,12.0,17.0,9.0,0.0,1.5161429114991476
4.5,5.0,2012.0,12.0,27.0,17.0,44.0,0.0,0.3939665750772229
8.5,3.0,2013.0,11.0,5.0,21.0,30.0,27.0,1.5563431508051857
6.0,2.0,2014.0,10.0,30.0,11.0,52.0,0.0,0.989867461228174
16.1,1.0,2010.0,12.0,24.0,4.0,22.0,6.0,7.126622491230936
9.3,1.0,2012.0,2.0,18.0,20.0,21.0,0.0,1.9571982735581173
10.0,5.0,2013.0,12.0,28.0,0.0,33.0,0.0,2.7407106301288913
5.5,5.0,2014.0,1.0,4.0,19.0,30.0,0.0,1.107255860170758
7.5,1.0,2014.0,11.0,9.0,2.0,39.0,53.0,2.3833524758006375
8.1,1.0,2011.0,10.0,24.0,18.0,39.0,0.0,3.474423630575733
7.7,1.0,2010.0,5.0,8.0,21.0,7.0,0.0,2.246170278662991
15.3,3.0,2010.0,11.0,21.0,14.0,44.0,13.0,5.118500512019529
5.7,5.0,2011.0,10.0,22.0,19.0,47.0,0.0,1.948676347762207
5.7,1.0,2012.0,5.0,1.0,6.0,35.0,1.0,1.646191488018264
6.0,1.0,2015.0,4.0,20.0,18.0,37.0,52.0,1.4929558185233265
11.3,2.0,2010.0,12.0,4.0,3.0,22.0,0.0,3.7839951923886326
6.5,1.0,2010.0,1.0,19.0,13.0,13.0,0.0,1.8083547116116865
6.1,2.0,2011.0,12.0,23.0,23.0,4.0,27.0,2.0285250995868926
12.0,4.0,2013.0,12.0,21.0,23.0,34.0,48.0,0.0
5.0,1.0,2014.0,5.0,19.0,7.0,21.0,28.0,1.5152201166104324
14.9,2.0,2009.0,8.0,7.0,23.0,47.0,54.0,5.7209830653005165
7.3,1.0,2009.0,12.0,9.0,18.0,39.0,36.0,1.923722321609667
17.3,1.0,2012.0,2.0,4.0,20.0,31.0,0.0,5.407436147763168
25.5,1.0,2012.0,10.0,2.0,11.0,13.0,34.0,5.6111276016329
6.5,2.0,2009.0,7.0,7.0,20.0,4.0,0.0,1.5464251000827016
3.5,4.0,2013.0,7.0,21.0,16.0,37.0,0.0,0.46989438734792177
15.5,5.0,2014.0,3.0,11.0,14.0,56.0,0.0,4.34985259322674
4.9,3.0,2010.0,1.0,1.0,0.0,56.0,15.0,0.7292871528082004
7.7,2.0,2012.0,3.0,16.0,1.0,54.0,0.0,2.907012183364101
18.1,1.0,2012.0,7.0,3.0,20.0,6.0,0.0,6.75872725831463
16.0,1.0,2013.0,5.0,16.0,19.0,27.0,59.0,4.097778412508991
10.5,1.0,2015.0,5.0,25.0,18.0,12.0,8.0,3.0734137994577724
16.5,1.0,2012.0,6.0,20.0,8.0,49.0,0.0,6.293052714369244
6.5,1.0,2013.0,11.0,2.0,19.0,51.0,0.0,1.2583190642761355
7.5,4.0,2014.0,6.0,2.0,16.0,49.0,0.0,1.6465011686253972
9.7,1.0,2010.0,6.0,6.0,14.0,37.0,0.0,3.294635505577197
7.0,1.0,2013.0,1.0,11.0,19.0,17.0,0.0,0.9668393304227809
10.1,1.0,2009.0,5.0,4.0,18.0,51.0,8.0,2.5506617777535543
7.5,1.0,2013.0,7.0,8.0,19.0,52.0,9.0,2.591956053174833
4.5,1.0,2014.0,8.0,1.0,0.0,3.0,0.0,0.25997698576533107
9.7,1.0,2011.0,9.0,27.0,15.0,59.0,0.0,2.9344316484521027
21.5,1.0,2012.0,9.0,4.0,20.0,5.0,0.0,5.41449350698397
21.0,5.0,2013.0,8.0,16.0,8.0,45.0,0.0,6.6824854827236875
18.5,2.0,2015.0,1.0,30.0,6.0,27.0,35.0,3.455257167621276
20.1,1.0,2010.0,5.0,20.0,2.0,5.0,0.0,5.854382703528456
4.5,5.0,2010.0,8.0,5.0,12.0,10.0,0.0,0.4685821963769394
13.3,2.0,2011.0,1.0,23.0,19.0,19.0,0.0,5.610736344496767
4.0,1.0,2013.0,6.0,17.0,6.0,10.0,0.0,1.105929576314107
19.5,1.0,2014.0,3.0,8.0,15.0,44.0,0.0,3.032876617926105
7.7,1.0,2010.0,3.0,25.0,22.0,7.0,3.0,1.6138211398157336
17.5,6.0,2014.0,1.0,7.0,9.0,4.0,0.0,3.2064159773247014
9.0,1.0,2014.0,3.0,10.0,19.0,14.0,0.0,2.145035437253416
12.0,1.0,2014.0,5.0,28.0,13.0,0.0,34.0,0.5589951666381032
8.9,5.0,2010.0,2.0,19.0,4.0,37.0,0.0,2.950330252373024
8.9,1.0,2010.0,8.0,14.0,17.0,41.0,19.0,4.4232190092469255
4.5,1.0,2011.0,4.0,27.0,22.0,13.0,0.0,1.0914526159459912
6.5,1.0,2011.0,10.0,18.0,20.0,47.0,4.0,2.0481986692335274
7.0,1.0,2014.0,10.0,16.0,9.0,43.0,55.0,0.806542636098051
8.9,2.0,2012.0,4.0,18.0,18.0,10.0,48.0,1.9821879943511613
4.9,5.0,2012.0,7.0,24.0,3.0,2.0,0.0,1.2880109518769862
6.5,3.0,2013.0,7.0,21.0,2.0,35.0,0.0,1.9864331237373682
10.5,1.0,2014.0,12.0,6.0,3.0,24.0,45.0,2.2119997746111237
5.7,1.0,2011.0,7.0,7.0,21.0,23.0,43.0,1.5834056229697018
6.1,2.0,2012.0,1.0,22.0,18.0,59.0,0.0,2.00383754722383
8.5,1.0,2013.0,10.0,3.0,0.0,43.0,58.0,3.571208597735274
18.5,1.0,2015.0,2.0,18.0,15.0,0.0,10.0,2.198698512896673
16.1,1.0,2010.0,10.0,10.0,10.0,29.0,0.0,4.49264911053152
6.0,5.0,2013.0,7.0,8.0,23.0,51.0,0.0,1.1879171997285107
6.5,1.0,2014.0,4.0,24.0,11.0,48.0,57.0,0.749326572216873
8.1,1.0,2009.0,4.0,4.0,23.0,23.0,0.0,2.1617586985397153
7.7,1.0,2010.0,5.0,22.0,12.0,53.0,4.0,1.73481879677599
9.5,2.0,2013.0,8.0,9.0,20.0,31.0,29.0,1.64502373581566
9.0,3.0,2013.0,8.0,26.0,21.0,23.0,24.0,2.8502927255310206
4.5,5.0,2009.0,10.0,24.0,18.0,0.0,0.0,0.845863060210838
6.9,1.0,2011.0,3.0,6.0,22.0,24.0,6.0,2.319604482702967
8.1,1.0,2009.0,4.0,21.0,11.0,27.0,11.0,1.9647095003774744
9.7,1.0,2010.0,9.0,23.0,19.0,24.0,0.0,1.6822258963487147
6.1,1.0,2011.0,9.0,14.0,5.0,54.0,3.0,1.2275365391698287
6.1,1.0,2011.0,9.0,27.0,22.0,48.0,5.0,1.4504111538520639
6.5,1.0,2011.0,11.0,20.0,8.0,42.0,48.0,1.527465661199547
9.0,1.0,2013.0,10.0,29.0,19.0,46.0,58.0,2.22177347011982
7.5,1.0,2014.0,12.0,19.0,22.0,59.0,36.0,2.4851842722795916
11.0,1.0,2015.0,2.0,8.0,15.0,37.0,14.0,1.827552627745918
16.1,1.0,2009.0,12.0,12.0,9.0,25.0,0.0,4.79056434850946
4.5,2.0,2010.0,1.0,30.0,12.0,31.0,0.0,0.9665208929414782
4.1,1.0,2010.0,12.0,28.0,6.0,38.0,50.0,0.8697474998177681
6.9,1.0,2012.0,6.0,20.0,0.0,7.0,0.0,2.566907627805932
7.0,6.0,2014.0,9.0,2.0,18.0,52.0,0.0,1.593908027523
5.3,1.0,2012.0,3.0,17.0,19.0,7.0,34.0,0.0
5.3,1.0,2012.0,7.0,16.0,15.0,52.0,0.0,1.355175589544482
6.0,1.0,2012.0,11.0,13.0,12.0,28.0,0.0,1.3127558147829383
11.0,1.0,2013.0,2.0,14.0,22.0,5.0,35.0,4.404068123878496
6.0,2.0,2013.0,4.0,27.0,16.0,54.0,16.0,1.3556875192532067
14.5,2.0,2014.0,10.0,7.0,18.0,49.0,58.0,5.011797642287452
10.5,4.0,2015.0,1.0,3.0,18.0,39.0,1.0,2.5163182495007157
6.1,2.0,2011.0,1.0,7.0,8.0,29.0,0.0,1.9213241139703194
17.5,5.0,2013.0,9.0,30.0,21.0,41.0,0.0,6.092153807155127
9.5,1.0,2014.0,5.0,31.0,16.0,17.0,0.0,2.4415969989082447
7.5,1.0,2014.0,7.0,1.0,9.0,48.0,0.0,1.289906911305181
8.5,1.0,2015.0,4.0,26.0,1.0,36.0,42.0,1.8598088220563989
4.5,1.0,2011.0,11.0,10.0,16.0,5.0,35.0,0.7531087477730073
7.5,4.0,2013.0,6.0,30.0,1.0,14.0,30.0,2.1947672537991347
8.6,1.0,2009.0,1.0,1.0,1.0,31.0,49.0,2.508526185829384
6.5,5.0,2009.0,3.0,10.0,9.0,21.0,0.0,1.6153314245568853
6.9,2.0,2010.0,9.0,16.0,22.0,11.0,46.0,0.7693772185651436
16.5,1.0,2014.0,7.0,2.0,22.0,5.0,22.0,6.935022817332822
6.9,1.0,2009.0,12.0,13.0,16.0,33.0,0.0,0.8767134545002827
3.3,5.0,2010.0,3.0,10.0,14.0,9.0,0.0,0.7388561902795401
6.5,1.0,2011.0,2.0,27.0,20.0,14.0,42.0,1.4175744074609227
4.9,2.0,2011.0,12.0,14.0,19.0,17.0,8.0,1.1262566628072563
11.3,1.0,2012.0,7.0,15.0,21.0,25.0,42.0,4.748404771621042
6.0,1.0,2013.0,1.0,1.0,3.0,12.0,4.0,2.0514486555512055
5.0,1.0,2013.0,9.0,6.0,19.0,44.0,29.0,1.0400320774944332
10.5,1.0,2013.0,8.0,28.0,23.0,28.0,0.0,3.4227452122991133
9.5,2.0,2013.0,3.0,1.0,8.0,49.0,0.0,2.48006813834882
6.0,5.0,2014.0,9.0,18.0,11.0,1.0,0.0,0.8544339463401599
4.1,5.0,2009.0,6.0,24.0,21.0,15.0,0.0,0.8931930203874295
6.1,1.0,2009.0,8.0,13.0,20.0,44.0,50.0,1.008553254407136
8.0,1.0,2013.0,4.0,29.0,5.0,56.0,37.0,2.9483174582853966
3.5,1.0,2013.0,4.0,30.0,23.0,21.0,0.0,0.6530895577920995
13.0,1.0,2014.0,9.0,17.0,14.0,20.0,57.0,1.8883757651998638
4.5,1.0,2012.0,1.0,18.0,7.0,17.0,21.0,0.7079532320136027
15.0,1.0,2013.0,11.0,23.0,19.0,26.0,0.0,6.392346479312912
18.0,1.0,2015.0,6.0,20.0,13.0,49.0,55.0,3.7279394285043197
4.9,1.0,2011.0,4.0,8.0,20.0,44.0,0.0,0.5222785219015095
5.7,1.0,2011.0,5.0,28.0,7.0,33.0,0.0,2.178581307150188
12.5,1.0,2013.0,3.0,22.0,17.0,36.0,0.0,2.6997520231673944
5.5,1.0,2013.0,3.0,30.0,17.0,37.0,23.0,0.6075130098201501
8.9,1.0,2010.0,1.0,23.0,21.0,3.0,41.0,3.4570794478088347
6.1,1.0,2011.0,6.0,13.0,15.0,22.0,13.0,1.6639356266712468
8.5,1.0,2014.0,3.0,3.0,14.0,58.0,0.0,2.514866446247211
7.3,1.0,2009.0,3.0,20.0,14.0,54.0,4.0,3.1138743441968266
8.0,1.0,2013.0,10.0,7.0,8.0,36.0,32.0,2.532524856750475
8.5,1.0,2015.0,5.0,7.0,19.0,24.0,42.0,1.714542096015162
6.5,2.0,2012.0,4.0,7.0,22.0,56.0,0.0,1.616977988663631
10.5,1.0,2012.0,12.0,4.0,8.0,14.0,0.0,2.115423651151601
2.9,1.0,2010.0,1.0,3.0,21.0,17.0,28.0,0.2428025617331634
9.7,2.0,2012.0,7.0,2.0,9.0,6.0,8.0,2.8850707701393086
14.5,1.0,2012.0,12.0,15.0,21.0,38.0,0.0,2.4810352574565067
12.9,1.0,2009.0,4.0,17.0,8.0,25.0,0.0,4.260384532259853
18.1,1.0,2011.0,7.0,31.0,20.0,12.0,54.0,2.893077076165039
6.5,1.0,2011.0,12.0,12.0,10.0,17.0,2.0,1.2492972287639426
10.0,1.0,2013.0,9.0,9.0,3.0,59.0,0.0,1.3863378126318189
23.0,1.0,2014.0,10.0,6.0,14.0,13.0,0.0,7.408139002759181
12.1,1.0,2009.0,8.0,5.0,20.0,28.0,12.0,4.560317996330423
8.1,1.0,2010.0,9.0,18.0,1.0,55.0,0.0,0.8117219345469174
4.5,1.0,2012.0,8.0,22.0,19.0,54.0,45.0,0.7779934791888603
12.0,1.0,2014.0,12.0,4.0,7.0,55.0,59.0,1.5375683627382035
6.5,1.0,2009.0,1.0,7.0,15.0,12.0,58.0,1.4140966909434907
8.1,1.0,2011.0,9.0,13.0,10.0,43.0,51.0,2.539980289659593
9.5,3.0,2012.0,11.0,15.0,21.0,10.0,0.0,2.2710152830182877
6.0,1.0,2013.0,7.0,25.0,23.0,12.0,41.0,0.8664193497130608
8.5,1.0,2012.0,1.0,11.0,9.0,41.0,25.0,1.4912452826891363
6.5,1.0,2013.0,1.0,19.0,20.0,11.0,39.0,1.7943112647027286
5.5,1.0,2014.0,5.0,3.0,7.0,3.0,23.0,1.5101814048532052
17.5,1.0,2014.0,6.0,10.0,10.0,2.0,7.0,3.4828416796502486
8.0,1.0,2014.0,10.0,2.0,20.0,18.0,6.0,1.416802728045549
10.5,1.0,2015.0,5.0,19.0,9.0,29.0,19.0,1.24554713733177
10.9,1.0,2009.0,9.0,8.0,16.0,17.0,1.0,2.1850316315818494
10.0,2.0,2013.0,6.0,22.0,21.0,9.0,9.0,2.0134348278270835
7.5,1.0,2014.0,1.0,22.0,18.0,41.0,4.0,1.2374988291143696
7.5,1.0,2013.0,4.0,10.0,13.0,12.0,0.0,1.5619143883809572
32.83,1.0,2014.0,11.0,26.0,13.0,23.0,24.0,7.706281716370275
17.0,3.0,2015.0,6.0,5.0,6.0,28.0,24.0,6.869425335675334
6.1,1.0,2010.0,12.0,14.0,7.0,20.0,0.0,1.7901319967637863
28.1,1.0,2012.0,4.0,6.0,19.0,47.0,0.0,6.517653798438687
8.5,2.0,2012.0,4.0,21.0,19.0,33.0,0.0,2.9118520834631796
26.5,5.0,2012.0,10.0,31.0,12.0,39.0,0.0,7.279449237035185
6.9,1.0,2009.0,3.0,28.0,18.0,43.0,43.0,1.555842218040416
6.1,1.0,2010.0,9.0,12.0,18.0,28.0,0.0,0.8501786106753346
7.7,1.0,2011.0,10.0,14.0,19.0,49.0,0.0,2.238281435680767
7.0,1.0,2014.0,8.0,13.0,11.0,39.0,59.0,1.401268341778267
7.3,1.0,2009.0,8.0,31.0,23.0,9.0,0.0,1.7598160528211646
10.9,1.0,2011.0,12.0,2.0,18.0,44.0,15.0,3.995658632851983
18.5,1.0,2014.0,12.0,11.0,14.0,53.0,31.0,5.134772895767555
9.3,1.0,2009.0,4.0,17.0,23.0,19.0,29.0,2.9588925345406816
8.1,1.0,2011.0,4.0,9.0,23.0,44.0,47.0,2.2037615758779996
12.1,1.0,2011.0,7.0,27.0,11.0,33.0,0.0,3.859857121901595
11.7,1.0,2012.0,8.0,3.0,2.0,28.0,45.0,5.276816304067879
7.5,1.0,2013.0,4.0,18.0,11.0,44.0,32.0,0.6798845409665366
27.0,1.0,2013.0,12.0,21.0,9.0,38.0,28.0,6.663081638920567
16.5,5.0,2011.0,4.0,4.0,9.0,26.0,0.0,6.595715741131656
6.5,1.0,2011.0,7.0,3.0,18.0,50.0,2.0,2.0229501509886814
12.0,1.0,2012.0,12.0,26.0,11.0,11.0,48.0,2.7882456109973304
13.0,1.0,2014.0,4.0,17.0,11.0,3.0,17.0,2.6105773214129355
6.5,1.0,2009.0,8.0,26.0,7.0,13.0,0.0,1.3355146273653722
10.5,1.0,2011.0,3.0,26.0,20.0,5.0,0.0,2.9884536976214338
5.5,1.0,2013.0,10.0,22.0,11.0,3.0,0.0,1.201217400037727
25.83,1.0,2015.0,1.0,26.0,6.0,48.0,21.0,6.9638063240139
6.9,1.0,2009.0,12.0,28.0,13.0,16.0,10.0,2.5562022917125695
7.3,1.0,2010.0,1.0,7.0,19.0,27.0,26.0,2.263103943027046
6.1,1.0,2010.0,3.0,6.0,7.0,43.0,15.0,2.1129226344555896
4.9,1.0,2011.0,1.0,11.0,8.0,10.0,13.0,1.1278634033824968
5.7,1.0,2011.0,6.0,15.0,23.0,1.0,41.0,1.2266637701055878
5.0,6.0,2014.0,5.0,24.0,18.0,25.0,0.0,1.0997642960042349
11.7,1.0,2009.0,6.0,13.0,23.0,12.0,35.0,4.344295007387739
11.3,1.0,2009.0,12.0,1.0,23.0,16.0,0.0,2.719105882074568
6.5,1.0,2010.0,5.0,31.0,0.0,2.0,14.0,1.3549113491113998
8.5,2.0,2010.0,9.0,4.0,4.0,21.0,17.0,5.64783356691814
5.3,1.0,2011.0,8.0,26.0,20.0,23.0,0.0,0.8958830013644786
11.0,1.0,2014.0,1.0,28.0,21.0,37.0,55.0,2.9678043356850217
8.5,1.0,2014.0,2.0,21.0,11.0,40.0,0.0,1.584050254568778
11.3,2.0,2011.0,11.0,18.0,18.0,41.0,12.0,2.888541306205244
16.9,5.0,2009.0,4.0,7.0,23.0,35.0,0.0,0.0
5.3,3.0,2010.0,3.0,30.0,5.0,16.0,0.0,1.1163778141424987
7.3,1.0,2011.0,2.0,20.0,6.0,19.0,0.0,2.362558505766674
8.1,1.0,2011.0,4.0,19.0,7.0,20.0,2.0,2.698027222704223
5.3,1.0,2011.0,5.0,2.0,5.0,10.0,53.0,1.2566320005892035
5.7,1.0,2011.0,7.0,2.0,20.0,42.0,58.0,1.5385953392352447
7.0,4.0,2013.0,1.0,20.0,0.0,0.0,37.0,1.2551691515293555
7.7,1.0,2009.0,12.0,1.0,20.0,31.0,19.0,2.961717640121182
5.7,3.0,2011.0,8.0,31.0,3.0,6.0,0.0,1.55400381289467
7.5,1.0,2013.0,10.0,30.0,17.0,16.0,6.0,1.0519091125831406
5.3,1.0,2012.0,1.0,28.0,21.0,12.0,27.0,1.5247910308479318
8.5,1.0,2012.0,8.0,14.0,8.0,18.0,7.0,2.639889008384131
11.5,1.0,2013.0,4.0,17.0,18.0,16.0,28.0,3.1600388273151827
4.5,1.0,2009.0,3.0,13.0,17.0,32.0,0.0,1.3248982161894522
7.3,2.0,2010.0,2.0,24.0,18.0,51.0,0.0,2.2041023130434505
8.1,1.0,2011.0,12.0,21.0,16.0,40.0,47.0,1.8653893605781209
5.3,3.0,2012.0,8.0,2.0,17.0,27.0,46.0,1.11724916559298
15.0,1.0,2013.0,8.0,24.0,5.0,38.0,37.0,3.4976384691591837
10.5,5.0,2015.0,2.0,13.0,22.0,11.0,24.0,2.202304006415648
6.1,1.0,2009.0,10.0,21.0,13.0,49.0,0.0,0.8949707215185972
9.3,1.0,2010.0,2.0,26.0,22.0,53.0,7.0,2.7085162303639763
11.5,1.0,2012.0,10.0,21.0,7.0,7.0,0.0,3.6131043443172537
6.5,1.0,2013.0,9.0,25.0,17.0,31.0,0.0,2.426745384526798
15.0,3.0,2014.0,6.0,18.0,18.0,22.0,37.0,5.423497228894961
16.5,1.0,2013.0,2.0,12.0,15.0,39.0,0.0,6.181629721377109
4.5,1.0,2014.0,1.0,14.0,19.0,12.0,29.0,0.9243735042193124
11.0,2.0,2014.0,7.0,18.0,0.0,36.0,24.0,3.440855020884226
4.1,5.0,2010.0,5.0,4.0,6.0,58.0,0.0,0.8123484606810374
4.9,1.0,2010.0,10.0,8.0,2.0,33.0,12.0,1.0615050423334942
3.5,1.0,2014.0,1.0,2.0,7.0,19.0,2.0,0.8523682386557382
7.3,5.0,2010.0,6.0,18.0,8.0,15.0,0.0,1.8757209523102836
7.7,1.0,2010.0,10.0,27.0,14.0,34.0,0.0,2.0221615834298903
5.3,1.0,2011.0,7.0,20.0,11.0,30.0,12.0,1.3470539217003121
13.0,1.0,2014.0,5.0,4.0,13.0,46.0,6.0,1.468209059824693
3.7,1.0,2009.0,6.0,2.0,17.0,26.0,0.0,0.6709568444013454
10.9,1.0,2009.0,10.0,12.0,1.0,24.0,47.0,3.1362913455734773
8.9,3.0,2009.0,12.0,27.0,18.0,45.0,0.0,1.9660481888767438
7.3,3.0,2010.0,11.0,10.0,22.0,2.0,0.0,1.9375018607060903
6.1,2.0,2011.0,12.0,29.0,17.0,14.0,25.0,0.9380335228430998
6.1,5.0,2012.0,6.0,10.0,18.0,41.0,0.0,1.267491014633797
8.1,5.0,2010.0,9.0,19.0,17.0,48.0,0.0,0.8957367270032951
13.3,1.0,2011.0,9.0,7.0,20.0,25.0,0.0,4.961303667779464
15.5,1.0,2014.0,8.0,23.0,7.0,50.0,0.0,5.036298713920378
8.5,1.0,2014.0,9.0,28.0,0.0,36.0,57.0,2.015469561397401
3.7,1.0,2010.0,7.0,22.0,3.0,46.0,0.0,0.5566558940837771
11.5,1.0,2015.0,3.0,28.0,15.0,8.0,49.0,2.981586768473536
5.7,5.0,2009.0,12.0,30.0,21.0,14.0,0.0,1.2994070966689408
15.5,1.0,2013.0,9.0,27.0,20.0,5.0,0.0,4.2818650929029305
4.5,1.0,2009.0,5.0,30.0,11.0,14.0,0.0,0.6506917502556354
8.5,3.0,2015.0,4.0,4.0,20.0,1.0,55.0,2.0304776925274433
9.7,1.0,2011.0,9.0,14.0,18.0,2.0,56.0,2.385264497948071
18.5,1.0,2013.0,9.0,16.0,0.0,9.0,22.0,7.462651080031764
8.0,1.0,2015.0,5.0,30.0,15.0,10.0,4.0,1.3599581731849628
9.0,1.0,2009.0,2.0,8.0,4.0,32.0,54.0,3.1752173341243655
11.3,5.0,2009.0,6.0,30.0,15.0,19.0,0.0,2.203872562441357
6.5,1.0,2010.0,3.0,30.0,15.0,9.0,59.0,1.8365792261970681
6.5,1.0,2012.0,3.0,5.0,22.0,7.0,0.0,0.7628859228461331
9.0,4.0,2014.0,12.0,25.0,22.0,58.0,0.0,2.3768484030295927
13.5,1.0,2015.0,6.0,23.0,7.0,35.0,39.0,2.1586028749407586
15.3,1.0,2010.0,5.0,16.0,11.0,18.0,0.0,5.233887791790334
11.5,1.0,2014.0,3.0,9.0,20.0,45.0,16.0,4.073966174404925
6.9,1.0,2009.0,12.0,3.0,8.0,9.0,29.0,1.7172341457087363
10.5,1.0,2013.0,6.0,17.0,20.0,20.0,38.0,2.882621778268827
96.0,1.0,2011.0,9.0,7.0,1.0,14.0,49.0,0.0
3.5,1.0,2012.0,12.0,17.0,23.0,40.0,0.0,0.6156490329283097
4.5,1.0,2010.0,6.0,3.0,0.0,17.0,0.0,0.8654328961031718
7.7,1.0,2011.0,3.0,9.0,20.0,18.0,0.0,2.3171801221451123
4.5,2.0,2012.0,4.0,16.0,23.0,52.0,21.0,1.177716229871101
17.5,1.0,2014.0,5.0,27.0,12.0,46.0,0.0,3.1115987587085296
8.1,2.0,2011.0,10.0,8.0,20.0,24.0,0.0,2.4161564547510324
12.5,1.0,2011.0,12.0,3.0,15.0,59.0,0.0,4.619165004799722
4.5,1.0,2010.0,4.0,21.0,10.0,2.0,53.0,1.3894573511373338
4.9,1.0,2011.0,9.0,13.0,18.0,23.0,59.0,1.304054721298586
9.7,1.0,2011.0,10.0,11.0,0.0,15.0,0.0,3.617041123941744
4.9,3.0,2011.0,10.0,18.0,15.0,22.0,0.0,0.8558191298831719
6.1,2.0,2009.0,5.0,23.0,22.0,44.0,34.0,1.9566868745957813
6.9,1.0,2009.0,8.0,19.0,8.0,1.0,49.0,1.7808161194603467
23.3,1.0,2010.0,8.0,17.0,9.0,19.0,43.0,6.142530294066314
5.5,2.0,2014.0,3.0,1.0,20.0,1.0,0.0,0.937910490991233
5.5,1.0,2015.0,4.0,12.0,0.0,59.0,35.0,0.8742751223607135
