fare_amount,passenger_count,pickup_year,pickup_month,pickup_day_of_month,pickup_hour,pickup_minute,pickup_second,Trip_distance_KM
10.1,1.0,2012.0,2.0,27.0,13.0,25.0,1.0,0.37279831013321607
5.3,1.0,2011.0,3.0,3.0,19.0,35.0,0.0,0.08515414128270388
9.0,1.0,2013.0,10.0,1.0,8.0,4.0,57.0,0.26840605878291496
6.0,1.0,2014.0,2.0,23.0,1.0,30.0,42.0,0.11902221423760974
11.0,1.0,2013.0,8.0,7.0,8.0,14.0,0.0,0.30779404241020536
6.5,1.0,2014.0,2.0,21.0,13.0,0.0,0.0,0.1353437674525849
6.1,2.0,2010.0,3.0,19.0,19.0,14.0,0.0,0.1397177697025466
9.3,1.0,2011.0,11.0,23.0,15.0,48.0,10.0,0.28435012720868674
7.5,1.0,2014.0,11.0,3.0,22.0,59.0,0.0,0.19495510982109082
5.5,1.0,2015.0,1.0,7.0,15.0,43.0,56.0,0.11211333582925354
4.9,6.0,2009.0,11.0,11.0,22.0,35.0,0.0,0.1466046859518807
6.5,6.0,2012.0,9.0,17.0,15.0,4.0,0.0,0.20018790471440992
11.5,1.0,2013.0,4.0,10.0,18.0,31.0,0.0,0.18679922896439977
26.5,1.0,2013.0,8.0,25.0,16.0,26.0,0.0,0.9303584342638782
9.5,2.0,2013.0,9.0,1.0,18.0,21.0,0.0,0.1381092866753481
16.0,1.0,2015.0,5.0,3.0,17.0,21.0,36.0,0.5076574034507974
4.9,1.0,2009.0,11.0,16.0,18.0,25.0,40.0,0.0895849309200862
8.5,1.0,2013.0,1.0,15.0,19.0,37.0,0.0,0.30417160951727007
10.0,1.0,2013.0,4.0,15.0,15.0,45.0,0.0,0.2755248152440985
3.7,3.0,2009.0,3.0,20.0,15.0,53.0,0.0,0.09283448251760464
5.7,3.0,2010.0,4.0,24.0,21.0,39.0,2.0,0.2383402567101046
10.1,1.0,2012.0,7.0,3.0,18.0,3.0,0.0,0.43691688632929043
5.7,1.0,2011.0,3.0,31.0,4.0,26.0,35.0,0.18085132795534267
7.5,1.0,2013.0,2.0,25.0,12.0,3.0,0.0,0.1635293432820775
20.5,1.0,2013.0,6.0,23.0,2.0,3.0,0.0,0.43081424506155613
6.5,1.0,2009.0,7.0,24.0,18.0,56.0,41.0,0.16789734785723265
6.5,1.0,2010.0,3.0,23.0,17.0,53.0,28.0,0.2072438125670753
11.3,1.0,2010.0,5.0,4.0,12.0,14.0,0.0,0.33900136408186987
13.0,1.0,2012.0,11.0,25.0,0.0,6.0,23.0,0.32890948753332283
2.5,1.0,2009.0,1.0,29.0,15.0,55.0,10.0,0.04653441782806962
4.1,1.0,2009.0,9.0,9.0,22.0,43.0,0.0,0.16511175527920835
8.9,1.0,2010.0,11.0,3.0,15.0,1.0,0.0,0.29835040464092777
7.5,6.0,2013.0,10.0,25.0,23.0,50.0,0.0,0.2105682784185817
10.9,1.0,2009.0,2.0,28.0,12.0,17.0,38.0,0.5211781891198972
8.0,1.0,2014.0,1.0,25.0,3.0,12.0,0.0,0.19943199087023641
5.5,1.0,2014.0,12.0,19.0,19.0,37.0,4.0,0.1312921486381556
9.7,1.0,2012.0,5.0,29.0,15.0,13.0,0.0,0.23818622484159102
7.0,1.0,2014.0,7.0,23.0,20.0,16.0,10.0,0.24850013685766256
4.9,1.0,2011.0,12.0,12.0,18.0,2.0,0.0,0.13403766057993846
14.0,1.0,2014.0,7.0,26.0,1.0,43.0,4.0,0.4920370660719756
9.7,1.0,2010.0,1.0,5.0,8.0,12.0,26.0,0.26596914974031866
4.1,3.0,2010.0,10.0,25.0,17.0,55.0,0.0,0.11081180320868436
3.7,1.0,2010.0,12.0,4.0,2.0,49.0,59.0,0.11482271253057287
11.7,1.0,2011.0,11.0,5.0,22.0,57.0,47.0,0.6993764436273413
6.5,1.0,2011.0,12.0,8.0,2.0,40.0,50.0,0.13796272445932514
14.0,1.0,2014.0,3.0,8.0,12.0,19.0,46.0,0.47635270915185646
6.1,1.0,2009.0,2.0,14.0,18.0,14.0,0.0,0.12264403982940629
4.5,2.0,2010.0,8.0,6.0,19.0,7.0,0.0,0.1597156445880508
8.5,2.0,2015.0,1.0,31.0,10.0,44.0,2.0,0.1818334765111775
10.1,1.0,2010.0,5.0,7.0,1.0,34.0,52.0,0.47294546634576007
9.5,1.0,2013.0,4.0,14.0,7.0,33.0,0.0,0.40106528657063706
7.3,5.0,2009.0,4.0,7.0,22.0,48.0,0.0,0.2320125710315708
4.5,1.0,2009.0,8.0,2.0,11.0,6.0,0.0,0.08837919888204038
12.0,1.0,2013.0,5.0,16.0,13.0,41.0,0.0,0.46109710740722243
7.5,4.0,2013.0,9.0,30.0,22.0,26.0,0.0,0.22624662524714523
6.5,1.0,2014.0,3.0,31.0,10.0,0.0,50.0,0.1443628180045016
7.3,2.0,2009.0,9.0,27.0,2.0,6.0,23.0,0.384189301259986
7.7,1.0,2010.0,10.0,31.0,9.0,50.0,0.0,0.2204102158564506
7.3,1.0,2010.0,12.0,30.0,22.0,31.0,26.0,0.18001190055496685
5.7,1.0,2011.0,1.0,24.0,8.0,10.0,6.0,0.08407034716283074
12.5,1.0,2013.0,4.0,26.0,7.0,45.0,53.0,0.3970312344434282
10.5,1.0,2014.0,12.0,7.0,15.0,27.0,51.0,0.36905362852318724
6.1,1.0,2009.0,11.0,2.0,13.0,47.0,36.0,0.24398968778878602
4.5,1.0,2010.0,3.0,22.0,11.0,31.0,24.0,0.09729199044474168
4.1,1.0,2011.0,8.0,6.0,3.0,19.0,0.0,0.06097499256198842
8.1,1.0,2012.0,4.0,19.0,10.0,17.0,24.0,0.2934030365804627
8.5,1.0,2012.0,6.0,27.0,23.0,32.0,0.0,0.25568055450785376
8.0,2.0,2013.0,3.0,12.0,20.0,8.0,0.0,0.23329689558748132
11.3,1.0,2010.0,2.0,28.0,21.0,54.0,55.0,0.6197264234715564
7.7,1.0,2010.0,4.0,8.0,11.0,53.0,0.0,0.23246540947355615
8.1,1.0,2011.0,11.0,27.0,15.0,55.0,0.0,0.24238669652952713
11.0,1.0,2013.0,3.0,23.0,11.0,41.0,0.0,0.1758205377124935
7.5,1.0,2013.0,9.0,23.0,22.0,20.0,22.0,0.2075093805673131
4.9,1.0,2010.0,2.0,21.0,11.0,6.0,57.0,0.17960744477822357
10.5,1.0,2011.0,5.0,22.0,15.0,49.0,45.0,0.48929340750599376
5.7,1.0,2012.0,3.0,29.0,20.0,10.0,35.0,0.15556484092532885
10.7,1.0,2009.0,1.0,14.0,17.0,17.0,21.0,0.24704778127493035
4.5,1.0,2009.0,3.0,7.0,9.0,38.0,0.0,0.17618055986334424
3.7,1.0,2009.0,12.0,28.0,8.0,17.0,0.0,0.0906634084643958
9.3,1.0,2012.0,3.0,14.0,7.0,42.0,0.0,0.3702565846828329
7.0,1.0,2014.0,2.0,5.0,16.0,51.0,13.0,0.1682873376931292
6.5,1.0,2014.0,8.0,4.0,0.0,52.0,0.0,0.2000831959310486
5.5,1.0,2015.0,2.0,10.0,14.0,39.0,57.0,0.11904523819175888
6.5,1.0,2010.0,4.0,11.0,18.0,43.0,0.0,0.2613269494896806
2.5,1.0,2009.0,4.0,18.0,20.0,44.0,0.0,0.00039011338297816956
3.3,1.0,2009.0,11.0,5.0,3.0,30.0,7.0,0.11138122741187267
16.5,3.0,2012.0,1.0,16.0,6.0,19.0,44.0,0.9158351297487063
13.3,1.0,2012.0,3.0,18.0,3.0,11.0,50.0,0.8708117057148157
6.0,1.0,2013.0,4.0,6.0,17.0,42.0,5.0,0.20863471936639896
17.0,1.0,2013.0,11.0,26.0,16.0,41.0,0.0,0.4368259931248936
6.5,2.0,2010.0,1.0,10.0,9.0,10.0,34.0,0.20567236613045695
8.1,5.0,2012.0,4.0,1.0,12.0,3.0,0.0,0.2820075011111322
6.0,1.0,2013.0,7.0,25.0,21.0,16.0,3.0,0.19164645483580842
7.3,1.0,2009.0,8.0,29.0,21.0,34.0,24.0,0.2381230022148801
8.5,1.0,2010.0,8.0,27.0,19.0,14.0,0.0,0.4182536182488529
9.3,2.0,2012.0,5.0,12.0,20.0,25.0,17.0,0.4102115331084047
5.5,1.0,2013.0,6.0,12.0,8.0,35.0,21.0,0.17830851314005083
10.9,1.0,2009.0,11.0,28.0,17.0,39.0,4.0,0.40378121813010037
6.0,1.0,2012.0,10.0,19.0,0.0,36.0,56.0,0.22368298427810357
7.7,1.0,2010.0,11.0,20.0,13.0,44.0,0.0,0.21485315633087573
4.9,2.0,2011.0,5.0,21.0,9.0,59.0,41.0,0.20074199533384762
15.7,1.0,2011.0,11.0,26.0,1.0,22.0,38.0,0.5349850270961757
6.0,1.0,2013.0,8.0,26.0,0.0,7.0,0.0,0.2706209431161718
5.0,1.0,2013.0,11.0,18.0,8.0,9.0,0.0,0.11326310789367322
17.0,1.0,2014.0,2.0,6.0,20.0,0.0,0.0,0.47614179672173573
11.5,6.0,2014.0,2.0,22.0,23.0,17.0,0.0,0.5242363687430726
14.5,2.0,2014.0,4.0,6.0,0.0,27.0,3.0,0.4627160940351861
7.3,1.0,2010.0,5.0,11.0,13.0,17.0,0.0,0.18516316981556752
11.0,1.0,2015.0,6.0,17.0,15.0,37.0,56.0,0.11727237389516021
10.5,1.0,2012.0,11.0,1.0,10.0,21.0,0.0,0.24306211482092327
5.0,1.0,2013.0,12.0,18.0,6.0,15.0,6.0,0.10722532026436922
13.7,1.0,2012.0,8.0,30.0,3.0,32.0,59.0,0.41365034408731893
4.5,1.0,2013.0,4.0,27.0,10.0,1.0,44.0,0.10706027741395344
29.83,1.0,2013.0,8.0,5.0,6.0,9.0,13.0,0.9783794243775292
19.0,1.0,2015.0,1.0,15.0,19.0,51.0,15.0,0.680242082324098
8.5,1.0,2010.0,1.0,20.0,8.0,20.0,0.0,0.3168782626198149
9.3,1.0,2010.0,12.0,29.0,23.0,58.0,36.0,0.2858315340607605
9.0,6.0,2013.0,7.0,20.0,1.0,39.0,0.0,0.2912419327766234
7.0,1.0,2009.0,1.0,9.0,22.0,26.0,35.0,0.16321359050520218
9.7,1.0,2009.0,6.0,3.0,8.0,48.0,7.0,0.25191391506731353
4.5,1.0,2009.0,8.0,6.0,7.0,16.0,21.0,0.0914887707467302
4.9,1.0,2011.0,10.0,19.0,23.0,33.0,40.0,0.1720218177591438
11.7,2.0,2011.0,12.0,24.0,12.0,13.0,17.0,0.5188867747996472
10.5,1.0,2014.0,6.0,28.0,15.0,21.0,0.0,0.3213886687686712
5.5,3.0,2014.0,11.0,16.0,18.0,34.0,0.0,0.11951108878759288
6.5,2.0,2009.0,9.0,19.0,17.0,9.0,24.0,0.2896168026175397
4.9,5.0,2010.0,10.0,27.0,5.0,50.0,0.0,0.15408344046154115
16.9,2.0,2011.0,4.0,25.0,23.0,15.0,29.0,0.7683358545952917
13.5,1.0,2014.0,11.0,7.0,1.0,20.0,22.0,0.4661283412073651
6.5,2.0,2010.0,1.0,13.0,20.0,1.0,26.0,0.38550260564794164
5.7,1.0,2010.0,11.0,23.0,7.0,49.0,38.0,0.1452747214745203
8.0,3.0,2014.0,1.0,24.0,23.0,46.0,22.0,0.2821243426881325
8.5,2.0,2014.0,2.0,1.0,17.0,59.0,36.0,0.18295215402281653
10.0,2.0,2014.0,4.0,23.0,15.0,41.0,0.0,0.09180870037926603
11.0,1.0,2015.0,6.0,22.0,16.0,6.0,23.0,0.23125897282746494
4.1,1.0,2009.0,4.0,7.0,11.0,11.0,2.0,0.11121726035216616
4.9,1.0,2010.0,8.0,26.0,7.0,41.0,59.0,0.11610872814431906
7.3,1.0,2011.0,10.0,15.0,9.0,38.0,0.0,0.31420795601676943
8.5,1.0,2011.0,10.0,17.0,7.0,30.0,0.0,0.2590345107429805
3.5,1.0,2015.0,6.0,25.0,18.0,52.0,30.0,0.01380888338175215
7.7,2.0,2009.0,12.0,11.0,22.0,51.0,38.0,0.3347182213940497
3.7,1.0,2011.0,10.0,15.0,12.0,47.0,0.0,0.08708285565749471
5.0,1.0,2009.0,3.0,10.0,23.0,46.0,49.0,0.14307472446499844
12.9,1.0,2010.0,9.0,1.0,19.0,14.0,0.0,0.4479384367295892
10.9,1.0,2011.0,4.0,14.0,15.0,57.0,57.0,0.37223067024802287
5.5,4.0,2012.0,11.0,17.0,17.0,2.0,36.0,0.13484569823920428
14.0,1.0,2013.0,7.0,23.0,22.0,10.0,22.0,0.5540267752727
13.0,1.0,2014.0,10.0,12.0,1.0,42.0,0.0,0.4570661345630643
13.5,1.0,2015.0,4.0,18.0,14.0,36.0,46.0,0.26355432696085257
19.0,1.0,2014.0,6.0,22.0,2.0,39.0,0.0,0.5508294917690875
6.9,1.0,2011.0,5.0,21.0,0.0,9.0,0.0,0.3576347463513106
8.1,5.0,2011.0,8.0,20.0,23.0,53.0,0.0,0.30186003136415257
11.3,1.0,2012.0,3.0,16.0,19.0,38.0,55.0,0.4062799005510978
6.1,1.0,2012.0,6.0,1.0,14.0,42.0,43.0,0.19517723745650536
7.7,2.0,2012.0,7.0,9.0,9.0,56.0,0.0,0.2916949689481033
6.9,1.0,2012.0,2.0,29.0,10.0,59.0,2.0,0.13813536692938602
9.0,1.0,2013.0,7.0,31.0,13.0,4.0,0.0,0.19694846747561412
10.1,2.0,2010.0,8.0,27.0,23.0,12.0,0.0,0.5392698943592829
8.1,5.0,2010.0,8.0,27.0,23.0,12.0,0.0,0.2839474939110072
7.7,2.0,2010.0,10.0,20.0,21.0,2.0,0.0,0.09761405147575675
5.0,2.0,2015.0,1.0,1.0,21.0,34.0,20.0,0.15778259269115666
16.9,2.0,2010.0,9.0,25.0,11.0,58.0,0.0,0.4615665814509946
9.5,2.0,2013.0,2.0,2.0,11.0,37.0,26.0,0.2819093823464255
8.5,1.0,2013.0,3.0,7.0,8.0,11.0,19.0,0.1752053494942182
34.83,3.0,2013.0,5.0,1.0,16.0,30.0,0.0,0.9918114309868684
10.5,2.0,2013.0,11.0,12.0,13.0,10.0,0.0,0.33293708210767237
7.0,1.0,2014.0,11.0,28.0,21.0,50.0,0.0,0.13227336717673124
17.5,1.0,2015.0,4.0,26.0,15.0,35.0,40.0,0.6146258890181369
6.5,1.0,2011.0,12.0,9.0,10.0,48.0,18.0,0.2336433757013709
10.9,1.0,2010.0,5.0,12.0,12.0,45.0,53.0,0.6299295897661503
5.5,3.0,2013.0,11.0,20.0,19.0,51.0,0.0,0.0916837453854111
9.3,1.0,2010.0,6.0,21.0,8.0,50.0,30.0,0.3487431135418923
14.1,1.0,2011.0,8.0,2.0,11.0,42.0,0.0,0.3901216877090317
11.0,1.0,2014.0,2.0,1.0,13.0,17.0,0.0,0.22628594961732965
4.5,1.0,2010.0,11.0,9.0,2.0,22.0,0.0,0.13714824884156943
12.1,1.0,2012.0,2.0,14.0,20.0,4.0,0.0,0.5155106076510548
15.0,1.0,2013.0,9.0,23.0,15.0,1.0,0.0,0.17330462576686478
5.0,1.0,2014.0,3.0,4.0,6.0,58.0,6.0,0.11519089002259246
6.1,1.0,2012.0,3.0,28.0,13.0,49.0,38.0,0.13924221572325643
4.9,1.0,2011.0,7.0,20.0,23.0,51.0,23.0,0.12365799425343033
17.0,1.0,2013.0,2.0,20.0,9.0,13.0,24.0,0.6064306026987398
3.7,1.0,2009.0,7.0,6.0,15.0,42.0,50.0,0.06609964936084764
6.5,2.0,2012.0,2.0,1.0,21.0,40.0,30.0,0.3413521698064098
6.9,1.0,2012.0,4.0,21.0,10.0,27.0,15.0,0.2915551842819565
9.7,1.0,2012.0,7.0,19.0,12.0,16.0,33.0,0.1636944229452572
7.0,1.0,2013.0,8.0,5.0,23.0,13.0,0.0,0.18848607849118776
3.7,1.0,2012.0,6.0,13.0,12.0,47.0,50.0,0.02386020891321542
15.0,6.0,2014.0,7.0,28.0,17.0,42.0,0.0,0.5173425688937391
5.3,2.0,2009.0,10.0,5.0,19.0,40.0,41.0,0.23372163045037744
8.5,4.0,2010.0,9.0,9.0,23.0,25.0,9.0,0.25612846869186695
7.7,3.0,2010.0,6.0,26.0,21.0,17.0,19.0,0.3635532803856822
5.7,2.0,2011.0,4.0,8.0,7.0,41.0,50.0,0.002136536241905946
7.5,1.0,2015.0,3.0,2.0,7.0,30.0,18.0,0.1845692389788409
3.3,1.0,2012.0,3.0,4.0,1.0,33.0,0.0,0.05911221824967492
7.7,1.0,2012.0,6.0,27.0,11.0,36.0,0.0,0.2295867781304178
10.5,4.0,2015.0,5.0,2.0,17.0,49.0,31.0,0.3240270397244295
6.1,5.0,2009.0,8.0,17.0,14.0,37.0,0.0,0.10243766753337737
5.0,1.0,2012.0,9.0,14.0,23.0,29.0,0.0,0.0
12.67,2.0,2009.0,8.0,15.0,17.0,55.0,0.0,0.37959083904334606
7.0,2.0,2013.0,7.0,10.0,1.0,45.0,0.0,0.22783065591438495
7.0,1.0,2013.0,10.0,4.0,19.0,52.0,0.0,0.2418648095924886
9.5,1.0,2013.0,10.0,19.0,1.0,16.0,0.0,0.4435148171902755
3.7,1.0,2010.0,11.0,3.0,12.0,15.0,3.0,0.05505601117115604
52.0,1.0,2014.0,10.0,26.0,8.0,43.0,0.0,0.011577525768292504
15.3,2.0,2011.0,5.0,30.0,22.0,11.0,0.0,0.7980072787067636
2.9,1.0,2009.0,11.0,7.0,14.0,29.0,14.0,0.0
13.3,3.0,2010.0,12.0,18.0,13.0,53.0,0.0,0.691865267106198
6.0,1.0,2012.0,10.0,1.0,19.0,13.0,0.0,0.13976128081400072
7.5,5.0,2015.0,6.0,11.0,9.0,13.0,9.0,0.20309878521862232
16.9,2.0,2011.0,4.0,26.0,13.0,26.0,0.0,0.6031224050772381
12.9,1.0,2011.0,5.0,14.0,22.0,52.0,0.0,0.17807636674252786
6.1,1.0,2011.0,7.0,6.0,19.0,12.0,14.0,0.2539942137052892
13.5,1.0,2013.0,2.0,13.0,0.0,5.0,13.0,0.5438573490270237
14.9,5.0,2009.0,12.0,6.0,15.0,14.0,0.0,0.7133060644833223
9.3,1.0,2012.0,1.0,15.0,9.0,52.0,35.0,0.6253352100072085
4.5,1.0,2012.0,3.0,13.0,14.0,5.0,35.0,0.1277842047764633
9.0,1.0,2013.0,9.0,29.0,23.0,30.0,39.0,0.36267312023407067
9.0,1.0,2013.0,12.0,17.0,21.0,10.0,42.0,0.41116626611269635
11.0,1.0,2014.0,3.0,21.0,19.0,19.0,36.0,0.39216495967632226
13.3,1.0,2010.0,8.0,23.0,18.0,21.0,0.0,0.4338803157567083
2.9,1.0,2009.0,2.0,8.0,22.0,6.0,0.0,0.04088609983882948
5.3,1.0,2009.0,3.0,23.0,8.0,59.0,17.0,0.11560410746004872
13.3,1.0,2012.0,8.0,1.0,18.0,33.0,23.0,0.5553890808350196
9.0,1.0,2013.0,5.0,10.0,8.0,16.0,6.0,0.2989365298678394
5.5,1.0,2014.0,5.0,12.0,10.0,35.0,0.0,0.12241431418128375
4.5,1.0,2012.0,1.0,4.0,18.0,2.0,0.0,0.19757988432188658
3.7,1.0,2012.0,4.0,3.0,19.0,50.0,35.0,0.0998642436174053
9.0,6.0,2014.0,2.0,5.0,18.0,39.0,0.0,0.21998407274231419
12.0,1.0,2015.0,5.0,15.0,9.0,5.0,2.0,0.4372543868648578
16.0,1.0,2015.0,5.0,27.0,8.0,44.0,57.0,0.5329346635587848
4.1,1.0,2009.0,2.0,8.0,11.0,19.0,0.0,0.1418765279127592
16.5,1.0,2009.0,12.0,21.0,18.0,0.0,0.0,0.5593787064629696
7.3,2.0,2010.0,5.0,3.0,7.0,53.0,35.0,0.3085415620317401
5.7,1.0,2010.0,12.0,12.0,9.0,27.0,0.0,0.2358517156278971
3.7,1.0,2011.0,6.0,16.0,21.0,54.0,18.0,0.0835903893874319
4.9,2.0,2012.0,8.0,22.0,11.0,38.0,26.0,0.15974676760605297
8.5,1.0,2013.0,4.0,9.0,1.0,54.0,2.0,0.25212115771231475
3.5,1.0,2013.0,7.0,7.0,12.0,22.0,0.0,0.06073699127600762
8.5,1.0,2009.0,5.0,4.0,17.0,28.0,0.0,0.26458365059838157
8.5,5.0,2012.0,11.0,9.0,20.0,9.0,0.0,0.34655409614013905
6.0,1.0,2014.0,2.0,7.0,9.0,29.0,57.0,0.07333733793387266
5.3,1.0,2009.0,4.0,4.0,0.0,27.0,0.0,0.1537824732426851
10.5,2.0,2012.0,8.0,5.0,11.0,56.0,15.0,0.45319349359531785
4.5,2.0,2014.0,10.0,19.0,16.0,46.0,56.0,0.1376715584790904
11.0,2.0,2014.0,12.0,2.0,14.0,27.0,37.0,0.29564977956088184
12.0,2.0,2015.0,5.0,18.0,22.0,22.0,59.0,0.4218749912117466
11.0,1.0,2015.0,6.0,6.0,1.0,45.0,36.0,0.3949803171936149
11.7,1.0,2010.0,6.0,28.0,12.0,30.0,0.0,0.47274302493973547
5.5,1.0,2013.0,4.0,3.0,20.0,32.0,39.0,0.11157325197851092
8.1,1.0,2009.0,10.0,5.0,17.0,37.0,34.0,0.32689213895100544
12.5,4.0,2012.0,7.0,25.0,21.0,18.0,37.0,0.6238569732495328
6.5,1.0,2013.0,10.0,4.0,1.0,34.0,0.0,0.2303994738507201
5.5,1.0,2014.0,6.0,5.0,16.0,10.0,0.0,0.1253098500199444
7.7,1.0,2009.0,12.0,12.0,0.0,36.0,41.0,0.21983627819010074
8.5,1.0,2010.0,3.0,30.0,18.0,10.0,0.0,0.2239039920728325
16.5,2.0,2015.0,1.0,2.0,13.0,59.0,14.0,0.45712044445590116
7.0,1.0,2015.0,1.0,30.0,6.0,50.0,48.0,0.2851727690470837
14.5,5.0,2009.0,9.0,20.0,3.0,1.0,0.0,0.5460448016064007
8.5,1.0,2011.0,10.0,3.0,20.0,2.0,40.0,0.32850742204748606
7.7,5.0,2012.0,5.0,18.0,19.0,10.0,0.0,0.2213122330891046
11.0,1.0,2013.0,4.0,29.0,16.0,26.0,0.0,0.4047372813102202
10.0,3.0,2014.0,7.0,31.0,11.0,58.0,0.0,0.24736229900457077
25.0,1.0,2014.0,9.0,10.0,12.0,21.0,59.0,0.4740453912689149
19.0,5.0,2014.0,12.0,1.0,10.0,13.0,0.0,0.5624231521422316
7.5,1.0,2015.0,1.0,7.0,17.0,22.0,43.0,0.28504863428611255
6.2,1.0,2009.0,1.0,24.0,23.0,35.0,4.0,0.15347190848587267
11.0,1.0,2013.0,1.0,2.0,14.0,56.0,0.0,0.4053153412586579
5.5,6.0,2014.0,5.0,4.0,19.0,2.0,0.0,0.12762574407173716
5.3,1.0,2010.0,3.0,15.0,13.0,8.0,0.0,0.2128590873406173
5.7,1.0,2012.0,3.0,10.0,3.0,9.0,0.0,0.10870215973534889
7.3,1.0,2009.0,8.0,27.0,22.0,38.0,0.0,0.19687839372399968
13.5,3.0,2013.0,2.0,11.0,7.0,53.0,0.0,0.37439458832664335
9.0,1.0,2013.0,3.0,27.0,11.0,10.0,46.0,0.33701628158092145
15.5,4.0,2015.0,5.0,10.0,2.0,35.0,6.0,0.4494017809835885
6.1,1.0,2009.0,3.0,11.0,10.0,9.0,37.0,0.33685088712067857
4.9,1.0,2010.0,9.0,1.0,18.0,51.0,0.0,0.048636335553068975
3.7,1.0,2010.0,1.0,7.0,15.0,52.0,54.0,0.05095235766221219
9.0,1.0,2013.0,3.0,6.0,9.0,8.0,0.0,0.22207384435431388
11.5,2.0,2013.0,7.0,13.0,15.0,37.0,17.0,0.3532440389869476
4.5,3.0,2011.0,11.0,24.0,0.0,17.0,36.0,0.06730494157173807
13.0,2.0,2014.0,6.0,27.0,17.0,18.0,32.0,0.24181155978393026
8.5,1.0,2010.0,3.0,22.0,9.0,41.0,46.0,0.2463036088978312
15.7,5.0,2011.0,3.0,13.0,0.0,30.0,0.0,0.792239490786487
7.0,1.0,2014.0,4.0,14.0,17.0,21.0,29.0,0.18630054601685705
12.0,1.0,2014.0,5.0,27.0,3.0,11.0,0.0,0.5689042547734161
9.0,1.0,2013.0,9.0,6.0,13.0,27.0,0.0,0.2652015827118406
11.0,1.0,2013.0,10.0,2.0,9.0,1.0,19.0,0.3072587820805849
15.7,1.0,2009.0,1.0,23.0,10.0,32.0,3.0,0.9608492433754979
3.3,2.0,2012.0,6.0,14.0,19.0,54.0,24.0,0.09775211331000828
19.0,1.0,2013.0,3.0,20.0,8.0,17.0,49.0,0.6321579115963685
5.5,1.0,2014.0,8.0,11.0,9.0,45.0,32.0,0.15716653792697274
3.3,6.0,2010.0,5.0,16.0,18.0,5.0,10.0,0.06809051866470953
11.3,1.0,2012.0,2.0,19.0,10.0,21.0,33.0,0.5511891304196894
8.9,1.0,2009.0,1.0,31.0,18.0,26.0,5.0,0.28405197943223415
6.9,1.0,2009.0,7.0,7.0,8.0,48.0,0.0,0.2525237887630193
7.3,1.0,2010.0,3.0,23.0,20.0,19.0,22.0,0.2974274340187517
6.9,1.0,2010.0,10.0,30.0,8.0,8.0,18.0,0.378504142050582
3.3,1.0,2011.0,7.0,14.0,0.0,41.0,0.0,0.036815922015909
3.5,1.0,2015.0,2.0,1.0,16.0,22.0,19.0,0.04801841334141904
9.7,1.0,2009.0,8.0,22.0,7.0,20.0,18.0,0.4999765332940897
5.3,2.0,2012.0,6.0,25.0,17.0,28.0,25.0,0.14476215673802423
18.5,1.0,2012.0,10.0,24.0,15.0,18.0,0.0,0.8202594310777654
10.0,3.0,2013.0,8.0,10.0,20.0,49.0,3.0,0.3195392244957827
5.5,2.0,2014.0,9.0,7.0,0.0,30.0,0.0,0.09607010675918866
12.9,5.0,2009.0,5.0,9.0,16.0,31.0,0.0,0.5418727841960603
10.1,1.0,2011.0,3.0,7.0,8.0,12.0,43.0,0.3871112234616021
9.3,1.0,2011.0,3.0,14.0,18.0,33.0,0.0,0.4000041277820939
6.5,1.0,2010.0,12.0,19.0,11.0,9.0,15.0,0.23217637632525473
11.0,1.0,2012.0,11.0,24.0,15.0,43.0,0.0,0.41012736879035294
6.1,1.0,2010.0,2.0,27.0,8.0,46.0,44.0,0.22963199339879756
4.9,2.0,2010.0,8.0,16.0,20.0,54.0,0.0,0.1805968284446147
7.7,1.0,2010.0,11.0,16.0,10.0,30.0,9.0,0.33478759908769107
26.0,4.0,2013.0,8.0,22.0,15.0,25.0,17.0,0.7706670017944595
5.0,1.0,2014.0,10.0,12.0,14.0,50.0,12.0,0.09072395261025949
8.5,2.0,2015.0,1.0,10.0,10.0,30.0,11.0,0.3150350244298602
11.0,1.0,2012.0,10.0,21.0,2.0,55.0,41.0,0.697924720487328
6.5,1.0,2013.0,4.0,8.0,23.0,9.0,0.0,0.0821900169114841
19.5,1.0,2014.0,6.0,6.0,22.0,15.0,0.0,0.6372970932508332
8.5,1.0,2014.0,10.0,13.0,10.0,45.0,0.0,0.361607247447544
8.6,1.0,2009.0,1.0,19.0,21.0,38.0,26.0,0.4781766122652075
6.1,1.0,2009.0,11.0,4.0,9.0,38.0,0.0,0.125370339196656
8.5,1.0,2013.0,1.0,7.0,15.0,23.0,2.0,0.2871165002570526
5.0,1.0,2009.0,3.0,13.0,1.0,44.0,25.0,0.1490625472068786
6.5,1.0,2009.0,11.0,6.0,10.0,29.0,0.0,0.24634837488529063
6.9,2.0,2012.0,1.0,4.0,12.0,10.0,6.0,0.1928541212968841
16.0,1.0,2014.0,3.0,16.0,20.0,27.0,36.0,0.8671583070656367
4.5,1.0,2009.0,10.0,21.0,21.0,57.0,0.0,0.10707411226390971
9.3,1.0,2011.0,12.0,28.0,14.0,51.0,0.0,0.19353331380603012
4.5,1.0,2011.0,12.0,28.0,19.0,11.0,0.0,0.12951225930621557
8.5,1.0,2009.0,11.0,25.0,22.0,43.0,0.0,0.34149372965991903
17.0,1.0,2013.0,2.0,1.0,14.0,31.0,0.0,0.40921708781201194
10.5,2.0,2013.0,4.0,7.0,14.0,3.0,29.0,0.2718831653656857
